City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
335,High Level,CA,58.5169,-117.136,46.51,100,90,12.66,light rain
336,Novyy Svit,UA,47.8059,38.0211,52.86,74,100,6.26,overcast clouds
337,Waingapu,ID,-9.6567,120.2641,82.51,65,72,7.29,broken clouds
338,Uva,RU,56.9908,52.1852,34.47,82,8,8.48,clear sky
339,Bethel,US,41.3712,-73.414,73.58,65,1,8.05,clear sky
340,Nemuro,JP,43.3236,145.575,61.23,77,71,12.01,broken clouds
341,Tautira,PF,-17.7333,-149.15,80.62,75,54,16.26,light rain
342,Providencia,MX,28.7167,-111.5833,93.25,39,0,11.01,clear sky
343,Ouadda,CF,8.0777,22.4007,68.85,94,99,1.1,light rain
344,Sur,OM,22.5667,59.5289,84.15,62,81,7.18,broken clouds
345,Kadyy,RU,57.787,43.1903,36.72,96,62,6.73,broken clouds
346,Bundaberg,AU,-24.85,152.35,71.22,62,90,5.01,overcast clouds
347,Carrollton,US,32.9537,-96.8903,85.66,44,75,1.01,broken clouds
348,Los Llanos De Aridane,ES,28.6585,-17.9182,71.35,83,90,13.8,overcast clouds
349,Maldonado,UY,-34.6667,-54.9167,58.39,94,100,10.18,overcast clouds
350,Gamba,GA,-2.65,10.0,76.37,84,99,3.8,overcast clouds
351,Sudak,UA,44.85,34.9667,54.97,61,5,5.93,clear sky
352,Vila Franca Do Campo,PT,37.7167,-25.4333,70.2,90,13,7.02,few clouds
353,Yatou,CN,37.15,122.3833,70.7,93,99,16.11,overcast clouds
354,Kununurra,AU,-15.7667,128.7333,84.18,61,92,4.61,overcast clouds
355,Nouna,BF,12.7333,-3.8667,79.83,58,16,5.73,few clouds
356,Carutapera,BR,-1.195,-46.02,78.28,82,15,7.02,few clouds
357,Mehran,IR,33.1222,46.1646,72.88,13,0,8.32,clear sky
358,Rocha,UY,-34.4833,-54.3333,56.08,98,84,6.67,broken clouds
359,San Jose,US,37.3394,-121.895,78.82,63,40,1.99,smoke
360,Linguere,SN,15.3953,-15.1193,84.94,57,96,9.08,overcast clouds
361,Komsomolskiy,UZ,40.4272,71.7189,60.22,51,0,2.3,clear sky
362,Cacu,BR,-18.5567,-51.1308,80.73,40,56,5.48,broken clouds
363,Poyarkovo,RU,49.6,128.6833,57.13,69,7,9.48,clear sky
364,Sabha,LY,27.0377,14.4283,74.25,24,0,8.63,clear sky
365,Filingue,NE,14.3521,3.3168,89.82,31,5,8.61,clear sky
366,Kalangala,UG,-0.3089,32.225,69.15,71,33,5.23,scattered clouds
367,Leningradskiy,RU,69.3833,178.4167,26.47,94,100,8.1,light snow
368,Songadh,IN,21.1667,73.5667,74.77,97,100,2.89,overcast clouds
369,Gunnedah,AU,-30.9833,150.25,67.62,45,87,7.87,overcast clouds
370,Portland,US,45.5234,-122.6762,61.56,92,75,3.0,broken clouds
371,Tiksi,RU,71.6872,128.8694,32.16,96,99,4.21,overcast clouds
372,Acarau,BR,-2.8856,-40.12,80.37,80,57,17.43,broken clouds
373,Mapiri,BO,-15.25,-68.1667,74.16,69,48,1.74,scattered clouds
374,Saint-Joseph,RE,-21.3667,55.6167,68.36,72,44,12.46,scattered clouds
375,Rawson,AR,-43.3002,-65.1023,55.65,34,37,10.76,scattered clouds
376,Port Macquarie,AU,-31.4333,152.9167,73.38,52,75,12.55,broken clouds
377,Dzilam Gonzalez,MX,21.2833,-88.9333,81.28,76,29,8.21,scattered clouds
378,Hermon,US,44.8101,-68.9134,62.69,86,75,6.91,broken clouds
379,Puerto Madryn,AR,-42.7692,-65.0385,57.51,32,77,4.97,broken clouds
380,Palaikastron,GR,35.2,26.25,74.75,72,0,23.49,clear sky
381,Brandon,US,27.9378,-82.2859,84.11,71,1,3.0,clear sky
382,Beloha,MG,-25.1667,45.05,70.79,55,5,10.38,clear sky
383,Segezha,RU,63.7415,34.3222,44.38,87,53,6.31,broken clouds
384,Panguipulli,CL,-39.6333,-72.3333,44.31,77,100,2.68,overcast clouds
385,Gannan,CN,47.9147,123.5031,55.71,66,53,10.47,broken clouds
386,Backo Petrovo Selo,RS,45.7081,20.0753,63.1,87,18,8.25,few clouds
387,Bozova,TR,37.3625,38.5267,72.52,28,0,2.95,clear sky
388,Hualmay,PE,-11.0964,-77.6139,63.21,80,71,7.94,broken clouds
389,Muroto,JP,33.2833,134.15,75.24,78,100,19.51,overcast clouds
390,Ottawa,CA,45.4112,-75.6981,60.73,89,98,5.41,overcast clouds
391,Bhainsdehi,IN,21.6467,77.6325,70.07,93,99,11.32,overcast clouds
392,Te Anau,NZ,-45.4167,167.7167,52.41,59,28,4.54,moderate rain
393,Hambantota,LK,6.1241,81.1185,80.62,76,83,20.83,broken clouds
394,Bathsheba,BB,13.2167,-59.5167,81.21,83,20,5.75,few clouds
395,Sulangan,PH,11.1373,123.7228,82.99,74,98,6.29,overcast clouds
396,Gizo,SB,-8.103,156.8419,82.98,73,88,6.02,light rain
397,Evensk,RU,61.95,159.2333,44.19,46,100,3.83,overcast clouds
398,Yar-Sale,RU,66.8333,70.8333,32.34,83,12,9.71,few clouds
399,Puerto Escondido,MX,15.85,-97.0667,81.57,82,77,4.5,broken clouds
400,Den Helder,NL,52.9599,4.7593,60.78,63,40,10.36,scattered clouds
401,Kargasok,RU,59.0556,80.8572,33.01,92,67,6.06,broken clouds
402,Araceli,PH,10.5529,119.9913,83.28,75,39,4.79,scattered clouds
403,Atar,MR,20.5169,-13.0499,93.63,12,0,4.76,clear sky
404,Ribeira Grande,PT,38.5167,-28.7,70.27,80,82,12.66,broken clouds
405,Nishihara,JP,26.1842,127.7558,83.86,74,40,12.66,scattered clouds
406,Mayumba,GA,-3.432,10.6554,75.67,90,99,7.67,light rain
407,Camacha,PT,33.0833,-16.3333,68.76,78,20,5.75,few clouds
408,Lusambo,CD,-4.9667,23.45,68.18,97,58,1.5,light rain
409,Channel-Port Aux Basques,CA,47.5702,-59.1367,55.78,87,2,10.22,clear sky
410,Moroni,KM,-11.7022,43.2551,76.12,70,4,2.08,clear sky
411,Marzuq,YE,14.4,46.4667,77.86,40,68,2.33,broken clouds
412,Ust-Tsilma,RU,65.441,52.1498,41.59,91,100,4.7,overcast clouds
413,Guerrero,MX,17.6667,-100.0,69.35,95,98,3.89,overcast clouds
414,Klaksvik,FO,62.2266,-6.589,45.52,86,100,12.68,overcast clouds
415,Beatrice,US,40.2681,-96.747,87.89,29,1,4.61,clear sky
416,Vladyslavivka,UA,45.1667,35.3667,55.71,60,10,7.96,clear sky
417,Sivas,TR,39.7916,37.0019,45.23,100,40,11.5,scattered clouds
418,Broken Hill,AU,-31.95,141.4333,69.08,21,100,9.24,overcast clouds
419,Myitkyina,MM,25.3833,97.4,71.47,98,43,0.58,scattered clouds
420,Koutiala,ML,12.3917,-5.4642,78.8,64,30,7.4,scattered clouds
421,Saint-Augustin,CA,51.226,-58.6502,52.02,84,24,14.2,few clouds
422,Vallenar,CL,-28.5708,-70.7581,70.93,34,0,1.43,clear sky
423,Akdepe,TM,42.0551,59.3788,57.2,43,0,7.2,clear sky
424,Bengkulu,ID,-3.8004,102.2655,76.59,89,83,2.46,broken clouds
425,Inuvik,CA,68.3499,-133.7218,38.16,55,40,2.3,scattered clouds
426,Keetmanshoop,NA,-26.5833,18.1333,52.72,82,6,7.87,clear sky
427,Friedland,DE,51.4167,9.9333,59.56,92,99,1.99,overcast clouds
428,Kota Kinabalu,MY,5.9749,116.0724,78.78,89,20,1.14,light rain
429,Ponta Delgada,PT,37.7333,-25.6667,70.5,88,20,8.05,few clouds
430,Kirkwall,GB,58.9848,-2.9587,48.54,86,24,13.8,few clouds
431,Makakilo City,US,21.3469,-158.0858,89.92,51,1,9.22,clear sky
432,Aranos,NA,-24.1333,19.1167,65.03,35,79,11.65,broken clouds
433,Neuquen,AR,-38.9516,-68.0591,58.37,17,61,5.37,broken clouds
434,Kyra,RU,49.5776,111.9753,37.56,77,100,7.58,overcast clouds
435,Pinheiro Machado,BR,-31.5783,-53.3811,60.78,98,10,7.31,clear sky
436,Amapa,BR,1.0,-52.0,77.32,65,46,4.88,scattered clouds
437,Acapulco,MX,16.8634,-99.8901,81.3,83,79,6.67,broken clouds
438,Taraz,KZ,42.9,71.3667,46.81,71,16,4.47,few clouds
439,Rocky Mountain House,CA,52.3668,-114.9188,69.55,32,13,10.36,few clouds
440,Tripoli,LY,32.8752,13.1875,78.67,51,20,7.07,few clouds
441,Mitsamiouli,KM,-11.3847,43.2844,76.57,75,2,2.64,clear sky
442,Fiumicino,IT,41.7675,12.2291,73.35,77,81,6.93,broken clouds
443,Muscat,OM,23.6139,58.5922,86.02,64,41,2.46,scattered clouds
444,Omboue,GA,-1.5746,9.2618,76.5,84,100,5.68,overcast clouds
445,Takhtamygda,RU,54.1,123.5667,42.3,67,12,2.66,few clouds
446,Coahuayana,MX,18.7333,-103.6833,82.13,81,82,3.69,broken clouds
447,Tavda,RU,58.0425,65.2726,30.29,93,23,6.08,few clouds
448,Angoche,MZ,-16.2325,39.9086,72.23,86,35,7.16,scattered clouds
449,Zhezkazgan,KZ,47.8043,67.7144,54.1,80,81,12.15,broken clouds
450,San Ignacio,BZ,17.1561,-89.0714,73.54,94,0,0.0,clear sky
451,Vostok,RU,46.4856,135.8833,54.57,98,100,3.33,overcast clouds
452,Anan,JP,33.9167,134.65,77.27,73,42,5.3,scattered clouds
453,Lofthus,NO,59.9468,10.8018,54.57,51,100,8.72,overcast clouds
454,Samarai,PG,-10.6167,150.6667,79.81,83,89,12.84,overcast clouds
455,Hobyo,SO,5.3505,48.5268,77.23,82,48,26.31,scattered clouds
456,Corralillo,CU,22.9819,-80.5856,79.05,69,0,9.48,clear sky
457,Tezu,IN,27.9167,96.1667,72.54,93,89,4.43,overcast clouds
458,Krasnoarmeysk,RU,51.0239,45.6969,46.15,82,100,10.31,overcast clouds
459,Georgiyevka,KZ,43.0369,74.7114,50.04,71,15,8.95,few clouds
460,Eydhafushi,MV,5.1033,73.0708,80.65,82,100,18.23,overcast clouds
461,Lasa,IT,46.6166,10.7002,59.88,78,45,5.28,scattered clouds
462,Udachnyy,RU,66.4167,112.4,32.4,82,100,15.97,overcast clouds
463,Tiarei,PF,-17.5333,-149.3333,80.62,75,33,17.16,scattered clouds
464,Chapais,CA,49.7834,-74.8492,44.38,93,99,9.1,overcast clouds
465,Ostrovnoy,RU,68.0531,39.5131,46.02,89,99,4.52,overcast clouds
466,Naryan-Mar,RU,67.6713,53.087,45.1,94,100,9.98,overcast clouds
467,Ulladulla,AU,-35.35,150.4667,67.08,53,45,8.57,scattered clouds
468,Sampit,ID,-2.5333,112.95,78.12,90,74,2.66,broken clouds
469,Sassandra,CI,4.95,-6.0833,75.04,95,93,7.61,overcast clouds
470,Anadyr,RU,64.75,177.4833,36.1,87,90,8.95,overcast clouds
471,Concordia,AR,-31.393,-58.0209,67.37,73,0,6.98,clear sky
472,Vestmanna,FO,62.1564,-7.1664,43.72,100,90,1.14,drizzle
473,Manokwari,ID,-0.8667,134.0833,83.44,68,90,2.01,overcast clouds
474,Raymondville,US,26.4815,-97.7831,90.59,60,74,13.51,broken clouds
475,Henties Bay,NA,-22.116,14.2845,57.85,90,92,6.6,overcast clouds
476,Sobolevo,RU,54.4299,31.8996,45.68,91,74,5.95,broken clouds
477,Srandakan,ID,-7.9386,110.2506,77.68,75,94,11.77,overcast clouds
478,Gat,IL,31.61,34.7642,72.81,65,52,7.83,broken clouds
479,Mumford,GH,5.2618,-0.759,76.53,89,100,8.01,moderate rain
480,Shingu,JP,33.7333,135.9833,76.19,86,76,12.75,broken clouds
481,Amahai,ID,-3.3333,128.9167,80.91,81,95,1.28,light rain
482,Krasnokamensk,RU,50.0979,118.0369,42.96,67,100,8.95,overcast clouds
483,Namibe,AO,-15.1961,12.1522,62.89,88,61,1.7,broken clouds
484,Birao,CF,10.2849,22.7882,72.1,87,96,4.14,overcast clouds
485,Zhanakorgan,KZ,43.9098,67.2495,58.17,47,0,7.94,clear sky
486,San Fernando,PH,15.0286,120.6898,86.14,79,77,2.46,broken clouds
487,Macusani,PE,-14.0833,-70.4333,40.95,80,73,6.31,broken clouds
488,Ust-Omchug,RU,61.15,149.6333,38.34,57,79,1.5,broken clouds
489,Awbari,LY,26.5921,12.7805,72.9,27,0,5.88,clear sky
490,Shimoda,JP,34.6667,138.95,70.16,73,42,17.98,scattered clouds
491,Smirnykh,RU,49.75,142.8333,61.02,72,52,3.06,broken clouds
492,Owosso,US,42.9978,-84.1766,74.12,83,40,1.01,scattered clouds
493,Siemiatycze,PL,52.4272,22.8623,43.25,89,6,9.82,clear sky
494,Sala,MA,34.0389,-6.8166,66.74,100,40,0.0,scattered clouds
495,Staryy Nadym,RU,65.6118,72.6842,32.07,75,11,4.47,few clouds
496,Ivanjica,RS,43.5803,20.2311,62.08,75,66,1.81,broken clouds
497,Pizarro,CO,4.9533,-77.366,78.13,89,94,7.0,light rain
498,Umba,RU,66.6871,34.3429,44.78,93,37,1.1,scattered clouds
499,Erenhot,CN,43.6475,111.9767,63.52,45,3,20.8,clear sky
500,Pyapon,MM,16.2833,95.6833,76.44,92,100,4.85,overcast clouds
501,Madawaska,US,47.3561,-68.3288,55.13,89,90,2.3,overcast clouds
502,Kasongo,CD,-4.45,26.6667,66.61,83,70,0.65,broken clouds
503,Fare,PF,-16.7,-151.0167,79.2,75,1,15.23,clear sky
504,Mildura,AU,-34.2,142.15,71.08,32,88,10.36,light rain
505,Vao,NC,-22.6667,167.4833,68.18,71,21,8.93,few clouds
506,Hammerfest,NO,70.6634,23.6821,59.45,58,0,12.66,clear sky
507,Kenai,US,60.5544,-151.2583,49.03,36,1,4.61,clear sky
508,Goroka,PG,-6.0834,145.3873,70.02,84,92,3.22,light rain
509,Foxton,NZ,-40.4667,175.3,49.73,86,100,4.61,light rain
510,Flinders,AU,-34.5833,150.8552,69.19,61,59,4.0,broken clouds
511,Chimore,BO,-16.9833,-65.1333,84.96,41,86,2.89,overcast clouds
512,Krasnoselkup,RU,65.7,82.4667,30.67,83,38,7.81,scattered clouds
513,Burnie,AU,-41.0667,145.9167,54.5,61,89,1.9,overcast clouds
514,Meulaboh,ID,4.1363,96.1285,76.96,86,100,10.69,overcast clouds
515,Tynda,RU,55.1667,124.7167,41.54,73,43,5.61,scattered clouds
516,Talnakh,RU,69.4865,88.3972,30.76,60,74,2.64,broken clouds
517,Tazovskiy,RU,67.4667,78.7,33.08,81,88,5.19,overcast clouds
518,Gorey,IE,52.6747,-6.2925,50.49,81,76,11.74,broken clouds
519,Ushibuka,JP,32.1906,130.0228,77.18,79,77,6.42,broken clouds
520,Severo-Yeniseyskiy,RU,60.3725,93.0408,28.9,97,100,3.15,overcast clouds
521,Port-Cartier,CA,50.0334,-66.8654,53.92,90,96,3.31,overcast clouds
522,Dzhebariki-Khaya,RU,62.2167,135.8,40.33,61,3,6.06,clear sky
523,Yakeshi,CN,49.2833,120.7333,49.15,62,91,5.44,overcast clouds
524,Usinsk,RU,65.9939,57.5281,36.23,88,100,12.03,overcast clouds
525,Kaoma,ZM,-14.7833,24.8,65.26,42,39,4.52,scattered clouds
526,Guarapari,BR,-20.6667,-40.4975,75.09,88,98,11.5,overcast clouds
527,Nangomba,TZ,-10.9,38.5,69.35,72,0,3.06,clear sky
528,Ratnagiri,IN,16.9833,73.3,76.19,91,100,5.32,overcast clouds
529,Kayanga,TZ,-1.5303,31.1511,61.79,80,58,1.86,broken clouds
530,Popondetta,PG,-8.7537,148.2534,81.14,86,95,2.24,overcast clouds
531,Zamania,IN,25.4333,83.5667,78.42,84,16,5.97,few clouds
532,Buraydah,SA,26.326,43.975,72.05,12,68,4.83,broken clouds
533,Poum,NC,-20.2333,164.0167,71.49,72,72,9.35,broken clouds
534,Newport,GB,51.5877,-2.9984,55.76,89,39,11.83,scattered clouds
535,Beira,MZ,-19.8436,34.8389,69.89,94,0,3.44,clear sky
536,Tirlyanskiy,RU,54.2109,58.5806,29.84,96,100,13.47,snow
537,Kropotkin,RU,45.4375,40.5756,52.11,66,68,5.03,broken clouds
538,Soeng Sang,TH,14.4264,102.4606,79.02,93,70,1.05,broken clouds
539,Gravelbourg,CA,49.8834,-106.5512,80.87,17,41,11.7,scattered clouds
540,Morgan City,US,29.6994,-91.2068,82.4,100,75,5.75,broken clouds
541,Taitung,TW,22.7583,121.1444,84.47,65,75,3.44,broken clouds
542,Alcaniz,ES,41.05,-0.1333,68.09,58,21,1.14,few clouds
543,Luderitz,NA,-26.6481,15.1594,55.9,78,1,18.79,clear sky
544,Carnarvon,AU,-24.8667,113.6333,66.27,63,28,12.66,scattered clouds
545,Yarkovo,RU,57.4028,67.0786,38.7,68,92,8.16,overcast clouds
546,Edenderry,IE,53.3453,-7.0497,50.18,86,88,12.06,overcast clouds
547,Kaupanger,NO,61.1845,7.2404,54.1,97,100,2.28,light rain
548,Markova,UA,48.6758,24.4138,45.39,88,11,3.04,few clouds
549,Lovington,US,32.944,-103.3485,83.25,31,42,3.0,scattered clouds
550,Manzil Kamil,TN,35.6248,10.6673,78.98,69,40,18.41,scattered clouds
551,Iquitos,PE,-3.7481,-73.2472,80.64,78,20,1.14,few clouds
552,Khakhea,BW,-24.6895,23.494,70.14,22,77,9.06,broken clouds
553,Unai,BR,-16.3575,-46.9061,80.44,35,51,2.62,broken clouds
554,Boddam,GB,57.4667,-1.7833,46.11,84,2,17.76,clear sky
555,Kolpny,RU,52.2282,37.0368,47.07,90,100,9.84,light rain
556,Westport,US,41.1415,-73.3579,75.06,70,1,1.01,clear sky
557,Teknaf,BD,20.8624,92.3058,76.73,95,100,13.56,overcast clouds
558,Pisco,PE,-13.7,-76.2167,62.65,77,0,12.66,clear sky
559,Selfoss,IS,63.9331,-20.9971,37.29,81,21,10.0,few clouds
560,Benguela,AO,-12.5763,13.4055,69.89,85,21,4.56,few clouds
561,La Rioja,ES,42.25,-2.5,55.49,95,98,0.36,overcast clouds
562,Balrampur,IN,27.4333,82.1833,78.82,81,5,5.44,clear sky
563,Waipawa,NZ,-41.4122,175.5153,53.46,64,100,11.63,overcast clouds
564,Mitchell,US,43.7094,-98.0298,80.58,38,1,5.01,clear sky
565,Horni Plana,CZ,48.7674,14.0326,55.58,96,73,5.01,broken clouds
566,Sompeta,IN,18.9333,84.6,79.0,87,100,0.51,overcast clouds
567,Monaragala,LK,6.8714,81.3487,77.29,69,98,4.43,overcast clouds
568,Cocachacra,PE,-17.0883,-71.7575,61.23,79,29,2.8,scattered clouds
569,Bahia Blanca,AR,-38.7196,-62.2724,49.06,55,0,7.81,clear sky
570,El Carmen De Bolivar,CO,9.7174,-75.1202,79.29,86,84,4.79,broken clouds
571,Dmitriyevka,RU,54.75,55.3333,40.55,76,90,16.2,overcast clouds
572,Provideniya,RU,64.3833,-173.3,33.91,69,75,11.18,broken clouds
573,Mahon,ES,39.8885,4.2658,66.76,94,0,5.75,clear sky
574,Bako,ET,5.7833,36.5667,66.67,68,79,3.53,broken clouds
575,Traverse City,US,44.7631,-85.6206,62.67,78,40,5.75,scattered clouds
576,Pangnirtung,CA,66.1451,-65.7125,32.63,70,67,2.98,broken clouds
577,Faanui,PF,-16.4833,-151.75,79.66,72,9,16.53,clear sky
578,Necochea,AR,-38.5473,-58.7368,43.03,84,1,7.25,clear sky
579,Karratha,AU,-20.7377,116.8463,74.71,25,98,10.02,overcast clouds
580,Port Hardy,CA,50.6996,-127.4199,51.98,93,75,10.36,light intensity shower rain
581,Sept-Iles,CA,50.2001,-66.3821,54.25,86,75,4.0,broken clouds
582,Belton,US,38.812,-94.5319,83.37,49,1,1.99,clear sky
583,Herat,AF,34.5,62.0,57.87,56,0,6.62,clear sky
584,Olimpia,BR,-20.7372,-48.9147,82.62,37,5,1.79,clear sky
585,Cedar City,US,37.6775,-113.0619,74.37,29,1,12.66,clear sky
586,Dongsheng,CN,39.8161,109.9776,57.49,59,56,14.38,broken clouds
587,Alta Floresta,BR,-9.8756,-56.0861,70.07,98,84,1.43,broken clouds
588,Gigmoto,PH,13.7796,124.39,82.8,82,82,4.03,broken clouds
589,Cairns,AU,-16.9167,145.7667,84.11,71,40,10.36,scattered clouds
590,Ust-Nera,RU,64.5667,143.2,32.09,73,98,5.48,overcast clouds
591,Veraval,IN,20.9,70.3667,78.73,87,100,4.29,overcast clouds
592,Matadi,CD,-5.8167,13.45,76.55,77,82,4.74,broken clouds
593,Coffeyville,US,37.0373,-95.6164,86.92,34,1,8.05,clear sky
594,Manzanillo,CU,20.3433,-77.1167,81.64,70,60,6.49,broken clouds
595,Matara,LK,5.9485,80.5353,78.96,86,99,16.13,overcast clouds
596,Garowe,SO,8.4054,48.4845,79.05,58,24,17.34,few clouds
597,Saint-Paul,RE,-21.0096,55.2707,69.89,74,37,4.03,scattered clouds
598,Tessalit,ML,20.1986,1.0114,86.05,15,0,8.72,clear sky
599,Seddon,AU,-37.8068,144.8916,70.25,48,0,9.22,clear sky
600,Paka,MY,4.6374,103.4368,78.73,89,20,1.14,few clouds
601,Mastic Beach,US,40.7668,-72.8521,73.15,71,1,3.0,clear sky
602,Cap-Aux-Meules,CA,47.3821,-61.8597,59.05,77,75,8.05,broken clouds
603,Kidal,ML,18.4411,1.4078,86.07,14,0,12.21,clear sky
604,Saquarema,BR,-22.92,-42.5103,71.74,86,5,14.81,clear sky
605,Yumen,CN,40.2833,97.2,59.83,22,0,5.66,clear sky
606,Mersing,MY,2.4312,103.8405,75.11,94,40,5.75,scattered clouds
607,Juneau,US,58.3019,-134.4197,47.84,96,90,5.75,moderate rain
608,Wailuku,US,20.8911,-156.5047,86.09,72,40,11.99,scattered clouds
609,Anchorage,US,61.2181,-149.9003,47.98,54,1,0.0,light rain
610,Ilembula,TZ,-8.9,34.5833,65.17,58,83,10.63,broken clouds
611,Aykhal,RU,66.0,111.5,31.64,97,100,13.53,overcast clouds
612,Olean,US,42.0776,-78.4297,67.28,68,1,4.61,clear sky
613,Kontagora,NG,10.3999,5.4695,73.47,91,71,4.61,broken clouds
614,Bandarbeyla,SO,9.4942,50.8122,76.33,89,20,16.89,few clouds
615,Najran,SA,17.4924,44.1277,72.25,21,20,2.8,few clouds
616,Port Blair,IN,11.6667,92.75,79.92,83,97,4.79,overcast clouds
617,Tocopilla,CL,-22.092,-70.1979,61.77,74,24,4.52,few clouds
618,Ubeda,ES,38.0133,-3.3705,67.86,34,71,0.69,broken clouds
619,Karpathos,GR,35.507,27.2132,73.36,78,0,31.07,clear sky
620,Risor,NO,58.7206,9.2342,59.29,96,100,8.7,overcast clouds
621,Bowen,AU,-20.0167,148.2333,75.45,62,35,16.13,scattered clouds
622,Abaete,BR,-19.16,-45.4458,79.97,39,23,6.91,few clouds
623,San Patricio,US,28.017,-97.5169,86.72,66,77,11.88,broken clouds
624,Norrtalje,SE,59.758,18.705,55.02,87,93,10.83,overcast clouds
625,Northam,GB,51.0333,-4.2167,57.02,89,48,11.1,scattered clouds
626,Weihai,CN,37.5017,122.1136,69.66,92,100,20.71,light rain
627,Marinette,US,45.1,-87.6307,61.25,77,1,11.5,clear sky
628,Shimanovsk,RU,52.0,127.7,51.31,64,31,7.36,scattered clouds
629,Sawtell,AU,-30.3833,153.1,67.19,58,90,4.0,overcast clouds
630,Shellbrook,CA,53.2168,-106.4011,74.43,33,35,2.26,scattered clouds
631,Haderslev,DK,55.2538,9.4898,57.2,88,75,8.05,broken clouds
632,Biak,ID,-0.9131,122.8766,80.11,72,95,4.63,overcast clouds
633,Corrente,BR,-3.7367,-43.3394,75.56,83,63,5.84,broken clouds
634,Beringovskiy,RU,63.05,179.3167,38.7,68,79,4.12,broken clouds
635,Colorado Springs,US,38.8339,-104.8214,80.4,22,90,1.01,thunderstorm
636,Bogandinskiy,RU,56.8937,65.8938,32.27,70,100,11.65,overcast clouds
637,Ketchikan,US,55.3422,-131.6461,51.78,100,90,3.44,moderate rain
638,Almaznyy,RU,48.0448,40.045,48.34,85,100,6.33,overcast clouds
639,Semarang,ID,-6.9932,110.4203,82.98,86,40,0.0,haze
640,Moron,AR,-34.6534,-58.6198,56.91,97,100,5.01,overcast clouds
641,Ahipara,NZ,-35.1667,173.1667,57.47,56,45,13.13,scattered clouds
642,Gushikawa,JP,26.3544,127.8686,83.79,72,1,10.36,clear sky
643,Houston,US,29.7633,-95.3633,86.05,75,20,7.0,few clouds
644,San Luis,AR,-33.295,-66.3356,55.9,68,0,20.15,clear sky
645,Balkanabat,TM,39.5108,54.3671,67.06,43,1,1.81,clear sky
646,San Remigio,PH,11.0809,123.9381,83.12,75,100,3.27,overcast clouds
647,Fort Nelson,CA,58.8053,-122.7002,40.59,100,90,4.61,light intensity drizzle
648,Homer,US,59.6425,-151.5483,49.89,48,1,4.61,clear sky
649,Tadine,NC,-21.55,167.8833,74.21,57,11,8.9,few clouds
650,Noumea,NC,-22.2763,166.4572,78.78,68,15,13.53,few clouds
651,Dudinka,RU,69.4058,86.1778,30.7,71,77,4.09,broken clouds
652,West Fargo,US,46.875,-96.9004,76.01,41,1,1.01,clear sky
653,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,76.66,49,65,4.7,broken clouds
654,Ranong,TH,9.9658,98.6348,73.33,88,100,2.84,overcast clouds
655,Gold Coast,AU,-28.0,153.4333,72.34,55,100,1.99,overcast clouds
656,Huron,US,41.1501,-82.5499,75.97,64,9,11.52,clear sky
657,Lyubymivka,UA,46.8106,33.5686,52.38,66,22,8.23,few clouds
658,Mujiayingzi,CN,42.1167,118.7833,60.22,64,100,6.33,overcast clouds
659,Kande,TG,9.9578,1.0447,75.15,87,90,4.29,overcast clouds
660,Batagay,RU,67.6333,134.6333,31.51,81,59,3.13,broken clouds
661,Trebon,CZ,49.0036,14.7707,58.96,94,71,3.29,broken clouds
662,Penticton,CA,49.4806,-119.5858,66.04,45,90,17.27,overcast clouds
663,Punta Alta,AR,-38.8759,-62.0736,48.96,59,0,10.56,clear sky
664,Defiance,US,41.3334,-84.45,77.29,64,1,0.0,clear sky
665,Beranang,MY,2.8733,101.8697,79.18,93,92,2.13,overcast clouds
666,Yerofey Pavlovich,RU,53.9667,121.9667,39.13,72,19,1.14,few clouds
667,Skala Fourkas,GR,39.9998,23.3841,71.44,63,32,6.98,scattered clouds
668,Lonavale,IN,18.75,73.4167,71.64,97,100,2.04,moderate rain
669,Kruisfontein,ZA,-34.0033,24.7314,58.89,84,51,13.24,broken clouds
670,Taltal,CL,-25.4,-70.4833,61.63,73,22,6.6,few clouds
671,Bosobolo,CD,4.1833,19.9,69.57,97,67,2.21,light rain
672,Lavrentiya,RU,65.5833,-171.0,31.55,78,24,1.59,few clouds
673,Illela,NG,13.7292,5.2975,85.89,37,71,10.45,broken clouds
674,Marquette,US,46.5333,-87.6335,52.77,85,81,4.54,broken clouds
675,Luocheng,CN,29.3848,104.0286,68.22,88,100,2.37,light rain
676,Marsh Harbour,BS,26.5412,-77.0636,80.44,69,23,15.75,few clouds
677,Constitucion,CL,-35.3333,-72.4167,52.47,67,0,9.8,clear sky
678,Beverly Hills,US,34.0736,-118.4004,76.33,75,90,5.99,overcast clouds
679,Lukaya,UG,-0.1489,31.8748,69.85,82,47,2.95,scattered clouds
680,Linhares,BR,-19.3911,-40.0722,69.82,91,39,3.06,scattered clouds
681,Alice Springs,AU,-23.7,133.8833,81.95,15,75,8.05,broken clouds
682,Wilmington Island,US,32.0036,-80.9737,77.99,72,1,0.0,clear sky
683,Harmanli,BG,41.9333,25.9,65.3,65,37,2.86,scattered clouds
684,Povenets,RU,62.8487,34.8262,44.92,89,46,1.36,scattered clouds
685,Chaoyang,CN,41.5703,120.4586,63.28,86,100,4.54,overcast clouds
686,Dubbo,AU,-32.25,148.6167,68.13,56,75,12.66,broken clouds
